;caption;rating;timestamp
472;Mittlerweile schmeckt der Döner gar nicht mehr. Weiss nicht  was die geändert haben ..... Mitarbeiter immer höflich... …;1.0;2022-02-27 20:03:41.872198
473;;5.0;2022-02-27 20:03:41.872229
474;Immer wieder lecker  (Translated by Google) Always delicious;4.0;2022-02-27 20:03:41.872256
475;Bah da war einfach eine maus  (Translated by Google) Bah there was just a mouse;1.0;2022-02-27 20:03:41.872287
476;Hab schon bessere gegessen. ziemlich Überwertet  (Translated by Google) I've eaten better. pretty overrated;3.0;2022-02-27 20:03:41.872317
477;Der Düsseldorfer Turbodöner mit der berühmten Soßespitze. Die Jungs schließen fast nie und haben alles was Döner ist. Pommes, PomDöner, Dürüm. Unfassbar bei dem Tempo dass sie noch Sonderwünsche annehmen. Dieser Dönermann sind Düsseldorfer …;5.0;2022-02-27 20:03:41.872348
478;;5.0;2022-02-27 20:03:41.872379
479;Schmeckt super. Schneller Service. Top!  (Translated by Google) Tastes great. Fast service. Top!;5.0;2022-02-27 20:03:41.872409
480;;5.0;2022-02-27 20:03:49.597022
481;;5.0;2022-02-27 20:03:49.597144
482;;5.0;2022-02-27 20:03:49.597177
483;;4.0;2022-02-27 20:03:49.597208
484;Sehr leckere Döner. Sehr schnell fertig. Sehr empfehlenswert.  (Translated by Google) …;5.0;2022-02-27 20:03:49.597239
485;Auch Wochentags nachts gar kein Problem, es sind immer Leute da, es gibt immer frisches Dönerfleisch - und die Portionen sind echt amtlich. Eine Düsseldorfer Institution! Nur echt mit Soße spitze. …;5.0;2022-02-27 20:03:49.597270
486;;5.0;2022-02-27 20:03:49.597301
487;(Translated by Google) Excellent  (Original) Mantap;5.0;2022-02-27 20:03:49.597333
488;in lletzter Zeit musste ich festgestellt das er noch lekkerer ist wie sonst schon!weis auch warum weil das brot fladen🍞 richtig knuspritsch ist und nicht wabelwabel einmal Toaster rein und wieder raus.....bitte so weiter machen 💪🏼   ✌🏼 …;5.0;2022-02-27 20:03:49.597364
489;;4.0;2022-02-27 20:03:49.597395
490;(Translated by Google) It's a restaurant.  (Original) 맛집 ㅇㅈ 합니다.;5.0;2022-02-27 20:03:57.355879
491;Baba Döner. Einfach beliebt. …;5.0;2022-02-27 20:03:57.356000
492;Beste döner auch nach 3 Uhr  (Translated by Google) Best kebab even after 3 o'clock;5.0;2022-02-27 20:03:57.356032
493;;5.0;2022-02-27 20:03:57.356063
494;Sauber, freundlich und flexibel und sehr lecker 😋  (Translated by Google) …;5.0;2022-02-27 20:03:57.356095
495;;5.0;2022-02-27 20:03:57.356126
496;(Translated by Google) As in such comments, they exaggerate that there was no fried doner, or these folks have never eaten doner. Leaf doner kebab was very salty and we couldn't taste much of it. Because of the greenness, the normal doner …;3.0;2022-02-27 20:03:57.356158
497;Great food quality and portions, staff is very friendly and quick very central location;5.0;2022-02-27 20:03:57.356190
498;Einfach lecker  (Translated by Google) Simply delicious;5.0;2022-02-27 20:03:57.356222
499;Update Nov 2021: Wollte dem ganzen noch ne Chance geben aber war wieder ernüchternd und das „Highlight“ war ne Ratte die durch den Laden geflitzt ist… …;1.0;2022-02-27 20:03:57.356254
